Open,High,Low,Close,Volume,stock_name
14.254500000000002,14.310400000000001,13.818480000000001,14.29922,315156.11,成都银行
14.131520000000002,14.567540000000001,14.097980000000002,14.433380000000001,307354.53,成都银行
14.411020000000002,14.623440000000002,14.310400000000001,14.355120000000001,248810.2,成都银行
14.254500000000002,14.411020000000002,14.064440000000001,14.153880000000001,276927.24,成都银行
14.1986,14.66816,14.131520000000002,14.422200000000002,285967.75,成都银行
14.489280000000003,14.567540000000001,14.064440000000001,14.46692,208066.07,成都银行
14.343940000000002,14.46692,14.243320000000002,14.343940000000002,120976.5,成都银行
14.254500000000002,14.612260000000001,14.1986,14.422200000000002,155826.31,成都银行
14.310400000000001,14.91412,14.265680000000001,14.791140000000002,308083.22,成都银行
14.791140000000002,14.902940000000001,14.00854,14.176240000000002,318496.62,成都银行
14.355120000000001,14.82468,14.1986,14.37748,302427.16,成都银行
14.489280000000003,14.869400000000002,13.74022,14.82468,299595.51,成都银行
14.813500000000001,15.5961,14.679340000000002,15.182440000000001,349169.62,成都银行
15.059460000000001,15.148900000000003,14.724060000000001,14.858220000000001,238239.33,成都银行
14.981200000000001,14.981200000000001,14.701700000000002,14.802320000000002,150214.34,成都银行
14.802320000000002,15.093000000000002,14.7576,15.081820000000002,209206.47,成都银行
14.970020000000002,15.394860000000001,14.791140000000002,15.2048,259275.94,成都银行
15.2048,15.58492,14.891760000000001,15.40604,241317.97,成都银行
15.41722,15.484300000000001,15.081820000000002,15.182440000000001,241443.36,成都银行
15.13772,15.8756,15.12654,15.707900000000002,263668.48,成都银行
15.652000000000001,15.763800000000002,15.428400000000002,15.484300000000001,274759.25,成都银行
15.50666,15.685540000000001,15.271880000000001,15.473120000000002,194182.62,成都银行
15.517840000000003,15.517840000000003,15.21598,15.238340000000003,127740.27,成都银行
15.238340000000003,15.484300000000001,15.104180000000001,15.12654,200429.64,成都银行
15.093000000000002,15.28306,14.981200000000001,15.070640000000003,172039.39,成都银行
15.070640000000003,15.070640000000003,14.735240000000001,14.802320000000002,213032.66,成都银行
14.779960000000003,15.025920000000001,14.7576,14.791140000000002,151037.84,成都银行
14.813500000000001,14.981200000000001,14.679340000000002,14.701700000000002,124359.88,成都银行
14.779960000000003,14.779960000000003,14.489280000000003,14.57872,157002.06,成都银行
14.489280000000003,14.66816,13.874380000000002,14.042080000000002,348424.31,成都银行
14.232140000000001,14.83586,14.187420000000001,14.768780000000003,312047.28,成都银行
14.958840000000002,14.981200000000001,14.57872,14.66816,158551.57,成都银行
14.768780000000003,15.104180000000001,14.444560000000001,15.059460000000001,247255.06,成都银行
15.070640000000003,15.160080000000002,14.791140000000002,15.070640000000003,240592.21,成都银行
14.98315,14.994720000000001,14.450930000000001,14.636050000000001,203331.19,成都银行
14.64762,14.832740000000001,14.54349,14.65919,183529.69,成都银行
14.65919,14.87902,14.612910000000001,14.62448,131841.49,成都银行
14.67076,14.94844,14.56663,14.77489,182626.24,成都银行
14.6939,14.74018,14.323660000000002,14.636050000000001,184705.72,成都银行
14.612910000000001,14.87902,14.19639,14.85588,188656.13,成都银行
14.97158,15.44595,14.798029999999999,15.31868,260886.25,成都银行
15.46909,16.16329,15.388100000000001,15.8509,319869.84,成都银行
15.908750000000001,16.03602,15.075709999999999,15.584790000000002,392182.58,成都银行
15.56165,15.7352,14.84431,14.89059,252769.59,成都银行
15.09885,15.110420000000001,13.94185,14.06912,616937.83,成都银行
14.05755,14.24267,13.77987,14.17325,259175.56,成都银行
14.09226,14.10383,13.3055,13.40963,450454.64,成都银行
13.43277,13.90714,13.259220000000001,13.73359,328272.63,成都银行
13.73359,13.918709999999999,13.49062,13.71045,189814.02,成都银行
13.7683,13.7683,13.4212,13.594750000000001,300585.69,成都银行
13.46748,13.652600000000001,13.4212,13.5369,164498.24,成都银行
13.594750000000001,13.675740000000001,13.1898,13.32864,242116.03,成都银行
13.32864,13.652600000000001,13.22451,13.548470000000002,222728.56,成都银行
13.5369,13.652600000000001,13.259220000000001,13.61789,247190.56,成都银行
13.444339999999999,13.49062,13.05096,13.12038,240710.87,成都银行
13.14352,13.259220000000001,12.588160000000002,12.599730000000001,297125.58,成都银行
12.6113,12.8427,12.57659,12.64601,249496.14,成都银行
12.77328,13.12038,12.692290000000002,12.83113,235112.99,成都银行
12.73857,12.91212,12.437750000000001,12.50717,235196.32,成都银行
12.391470000000002,12.8427,12.12536,12.715430000000001,270717.98,成都银行
12.599730000000001,12.78485,12.46089,12.588160000000002,195327.74,成都银行
12.6113,12.62287,12.136930000000001,12.241060000000001,481282.05,成都银行
12.25263,12.414610000000001,12.12536,12.12536,294719.72,成都银行
12.12536,12.32205,11.87082,12.2642,213445.45,成都银行
12.241060000000001,12.73857,12.183209999999999,12.57659,273738.8,成都银行
12.692290000000002,12.9584,12.46089,12.93526,355784.71,成都银行
12.93526,13.32864,12.8427,13.14352,442319.27,成都银行
13.12038,13.12038,12.796420000000001,12.93526,216843.41,成都银行
12.90055,13.02782,12.78485,12.92369,179925.44,成都银行
13.062529999999999,13.074100000000001,12.796420000000001,12.93526,183428.31,成都银行
12.8427,13.02782,12.66915,12.93526,279657.31,成都银行
12.865839999999999,13.374920000000001,12.8427,13.36335,351113.03,成都银行
13.23608,13.24765,12.68072,12.727,340503.41,成都银行
12.715430000000001,12.83113,12.414610000000001,12.66915,209519.65,成都银行
12.66915,12.80799,12.47246,12.588160000000002,208807.78,成都银行
12.57659,12.93526,12.55345,12.85427,260317.46,成都银行
12.865839999999999,12.969970000000002,12.56502,12.761709999999999,215477.36,成都银行
12.98154,13.259220000000001,12.85427,13.12038,430165.06,成都银行
13.270790000000002,14.034410000000001,13.13195,13.884,488039.4,成都银行
13.884,13.884,13.548470000000002,13.62946,278233.3,成都银行
13.548470000000002,14.1154,13.455910000000001,14.01127,286790.66,成都银行
14.08069,14.636050000000001,13.90714,14.47407,461290.7,成都银行
14.43936,14.47407,14.16168,14.27738,438704.13,成都银行
14.335230000000001,14.36994,13.976560000000001,14.05755,314880.36,成都银行
13.93028,14.150110000000002,13.80301,13.976560000000001,236882.51,成都银行
13.9997,14.427790000000002,13.81458,14.3468,423248.83,成都银行
14.254240000000001,14.48564,14.17325,14.231100000000001,259486.55,成都银行
14.231100000000001,14.36994,14.05755,14.254240000000001,311248.85,成都银行
14.254240000000001,15.24926,14.24267,14.9253,534650.77,成都银行
14.809600000000001,15.01786,14.65919,14.94844,246923.95,成都银行
14.9253,15.041,14.612910000000001,14.832740000000001,304233.73,成都银行
14.82117,14.82117,14.26581,14.3468,206077.0,成都银行
14.335230000000001,14.43936,14.08069,14.150110000000002,198293.83,成都银行
14.231100000000001,14.832740000000001,14.08069,14.728610000000002,288400.45,成都银行
14.20796,14.28895,13.79144,13.953420000000001,330104.5,成都银行
14.10383,14.19639,13.9997,14.04598,213719.52,成都银行
14.09226,14.20796,13.918709999999999,14.05755,139035.71,成都银行
13.9997,14.26581,13.69888,14.150110000000002,251195.05,成都银行
14.17325,14.65919,14.034410000000001,14.27738,265440.4,成都银行
14.10383,14.4625,13.9997,14.35837,162842.5,成都银行
14.30052,14.335230000000001,13.594750000000001,13.72202,380559.64,成都银行
13.72202,14.30052,13.675740000000001,14.30052,261737.23,成都银行
14.30052,14.87902,14.30052,14.68233,274536.96,成都银行
14.601339999999999,14.85588,14.50878,14.68233,221135.92,成都银行
14.77489,15.029430000000001,14.555060000000001,14.913730000000001,225169.05,成都银行
14.9253,15.01786,14.427790000000002,14.601339999999999,186198.97,成都银行
14.601339999999999,14.86745,14.48564,14.751750000000001,228216.86,成都银行
14.77489,14.84431,14.48564,14.65919,176242.27,成都银行
14.636050000000001,15.14513,14.58977,15.029430000000001,226648.26,成都银行
14.994720000000001,15.09885,14.16168,14.24267,438591.06,成都银行
14.416220000000001,14.809600000000001,14.28895,14.74018,347901.0,成都银行
14.82117,15.09885,14.43936,14.531920000000001,232934.48,成都银行
14.47407,14.751750000000001,14.30052,14.68233,156473.04,成都银行
14.64762,15.214550000000001,14.5782,15.029430000000001,316773.93,成都银行
14.9253,15.191410000000001,14.65919,15.01786,284536.9,成都银行
15.029430000000001,15.20298,14.6939,14.96001,235060.03,成都银行
14.636050000000001,15.041,14.28895,14.76332,428766.12,成都银行
14.87902,14.96001,14.5782,14.64762,276988.72,成都银行
14.65919,14.65919,14.126970000000002,14.26581,307401.68,成都银行
14.28895,14.40465,14.16168,14.31209,254428.08,成都银行
14.3468,14.36994,13.976560000000001,14.09226,252289.76,成都银行
14.022839999999999,14.19639,13.976560000000001,13.9997,196767.29,成都银行
13.976560000000001,14.022839999999999,13.51376,13.62946,369065.78,成都银行
13.68731,13.73359,13.46748,13.60632,261194.64,成都银行
13.571610000000002,13.652600000000001,13.398060000000001,13.571610000000002,132878.19,成都银行
13.594750000000001,13.89557,13.58318,13.86086,393464.37,成都银行
13.79144,13.918709999999999,13.72202,13.849290000000002,186613.12,成都银行
13.849290000000002,13.90714,13.60632,13.849290000000002,150880.47,成都银行
13.82615,13.976560000000001,13.652600000000001,13.73359,109985.49,成都银行
13.745160000000002,13.7683,13.51376,13.548470000000002,104320.87,成都银行
13.52533,13.594750000000001,13.1898,13.22451,186752.27,成都银行
13.24765,13.5369,13.21294,13.49062,119844.85,成都银行
13.51376,13.641029999999999,13.31707,13.455910000000001,127722.28,成都银行
13.455910000000001,13.641029999999999,13.38649,13.51376,103931.33,成都银行
13.5369,13.56004,13.35178,13.38649,185504.13,成都银行
13.36335,13.38649,13.28236,13.293930000000001,79334.3,成都银行
13.28236,13.31707,13.12038,13.14352,114112.45,成都银行
13.074100000000001,13.23608,12.93526,12.98154,147818.63,成都银行
13.03939,13.21294,12.88898,12.969970000000002,136903.54,成都银行
12.93526,13.097240000000001,12.80799,12.877410000000001,242647.54,成都银行
12.83113,12.93526,12.796420000000001,12.91212,209449.2,成都银行
13.01625,13.23608,12.796420000000001,13.178230000000001,246869.46,成都银行
13.293930000000001,13.69888,13.28236,13.340209999999999,289984.28,成都银行
13.50219,13.652600000000001,13.46748,13.58318,278962.96,成都银行
13.641029999999999,13.641029999999999,13.32864,13.43277,209553.83,成都银行
13.46748,13.641029999999999,13.340209999999999,13.47905,227866.16,成都银行
13.49062,13.68731,13.38649,13.47905,216932.11,成都银行
13.5369,13.7683,13.455910000000001,13.49062,223950.05,成都银行
13.49062,13.571610000000002,13.31707,13.35178,164647.68,成都银行
13.35178,13.46748,13.32864,13.32864,112598.67,成都银行
13.35178,13.594750000000001,13.28236,13.571610000000002,266029.63,成都银行
13.60632,13.60632,13.38649,13.398060000000001,141029.1,成都银行
13.4212,13.5369,13.31707,13.455910000000001,181064.0,成都银行
13.51376,13.68731,13.43277,13.62946,169699.22,成都银行
13.61789,13.77987,13.594750000000001,13.71045,162480.99,成都银行
13.73359,13.82615,13.60632,13.77987,166884.73,成都银行
13.79144,13.93028,13.72202,13.837720000000001,152468.65,成都银行
13.872430000000001,14.022839999999999,13.68731,13.849290000000002,167000.0,成都银行
13.89557,13.93028,13.745160000000002,13.872430000000001,158310.12,成都银行
13.837720000000001,13.849290000000002,13.69888,13.7683,183971.94,成都银行
13.756730000000001,13.884,13.71045,13.80301,155118.71,成都银行
13.7683,13.90714,13.68731,13.884,169376.78,成都银行
13.89557,14.05755,13.7683,14.04598,170256.8,成都银行
14.18482,14.751750000000001,14.08069,14.48564,439091.14,成都银行
14.54349,14.64762,14.27738,14.323660000000002,235741.71,成都银行
14.323660000000002,14.93687,14.323660000000002,14.82117,391350.69,成都银行
14.84431,15.307110000000002,14.76332,15.22612,535719.32,成都银行
15.376529999999999,16.02445,15.1567,16.00131,560392.74,成都银行
15.8509,16.4294,15.74677,16.174860000000002,393552.08,成都银行
16.07073,16.3137,15.885610000000002,16.00131,301564.18,成都银行
16.02445,16.09387,15.66578,15.8509,279973.21,成都银行
15.81619,16.14015,15.7352,16.02445,250656.28,成都银行
16.01288,16.71865,15.94346,16.63766,424772.34,成都银行
16.5451,17.42442,16.53353,17.0079,536098.27,成都银行
17.0079,17.28558,16.88063,17.06575,301425.19,成都银行
16.99633,17.04261,16.660800000000002,16.83435,230553.1,成都银行
16.822779999999998,16.857490000000002,16.44097,16.67237,360976.45,成都银行
16.67237,16.79964,16.38312,16.38312,264287.76,成都银行
16.40626,16.56824,16.32527,16.49882,231452.4,成都银行
16.40626,16.78807,16.29056,16.5451,216648.17,成都银行
16.5451,16.69551,16.198,16.22114,223213.18,成都银行
16.37155,16.99633,16.35998,16.8922,291213.25,成都银行
16.86906,17.135170000000002,16.67237,16.84592,209983.4,成都银行
16.84592,16.938480000000002,16.46411,16.67237,261572.95,成都银行
16.7765,16.88063,16.5451,16.730220000000003,192233.48,成都银行
16.79964,17.74838,16.78807,17.4707,575278.71,成都银行
17.34343,17.412850000000002,16.52196,16.59138,332816.24,成都银行
16.48725,16.71865,16.11701,16.35998,323100.1,成都银行
16.37155,16.822779999999998,16.35998,16.63766,141192.54,成都银行
16.68394,16.81121,16.38312,16.64923,159283.13,成都银行
16.61452,17.14674,16.52196,17.07732,185928.73,成都银行
16.98476,17.54012,16.79964,17.14674,251131.33,成都银行
16.95005,17.4707,16.8922,17.08889,212145.12,成都银行
17.18145,17.18145,16.78807,16.98476,212752.67,成都银行
16.97319,17.30872,16.74179,16.88063,239789.26,成都银行
16.98476,16.99633,16.255850000000002,16.70708,264096.42,成都银行
16.63766,16.95005,16.48725,16.69551,184077.35,成都银行
16.926910000000003,17.43599,16.88063,17.29715,676148.7,成都银行
17.25087,17.38971,17.16988,17.29715,675184.66,成都银行
16.857490000000002,17.18145,16.74179,17.0079,607993.64,成都银行
17.019470000000002,17.412850000000002,16.84592,17.2393,342222.56,成都银行
17.2393,17.459130000000002,16.49882,16.660800000000002,570648.35,成都银行
16.64923,16.8922,16.44097,16.53353,353358.86,成都银行
16.64923,17.19302,16.23271,16.7765,412301.46,成都银行
16.98476,17.20459,16.660800000000002,16.7765,253630.11,成都银行
16.660800000000002,16.91534,16.14015,16.76493,390406.51,成都银行
16.61452,16.68394,15.82776,15.908750000000001,217983.03,成都银行
15.5038,15.793050000000001,14.97158,15.075709999999999,324753.5,成都银行
15.33025,16.56824,15.2724,16.452540000000003,354814.09,成都银行
16.626089999999998,16.83435,16.37155,16.626089999999998,294577.6,成都银行
16.63766,17.16988,16.37155,16.938480000000002,202952.97,成都银行
16.96162,16.96162,16.35998,16.452540000000003,179206.35,成都银行
16.33684,17.27401,16.33684,17.11203,192009.96,成都银行
16.99633,17.14674,16.78807,16.926910000000003,137522.13,成都银行
16.78807,17.100459999999998,16.74179,16.90377,114636.15,成都银行
16.79964,17.054180000000002,16.56824,16.68394,152111.88,成都银行
16.74179,16.8922,16.37155,16.68394,137079.26,成都银行
16.69551,16.730220000000003,16.3137,16.51039,125989.74,成都银行
16.51039,16.90377,16.40626,16.84592,135806.39,成都银行
16.7765,17.38971,16.56824,17.37814,257915.98,成都银行
17.135170000000002,18.03763,17.1236,18.03763,355049.46,成都银行
17.87565,18.36159,17.84094,18.2806,295640.54,成都银行
18.373160000000002,18.7434,18.083910000000003,18.15333,353091.96,成都银行
18.07234,18.35002,17.84094,18.083910000000003,224801.11,成都银行
18.014490000000002,18.15333,17.74838,17.887220000000003,246404.33,成都银行
17.80623,18.89381,17.7021,18.650840000000002,398816.75,成都银行
18.523570000000003,18.662409999999998,18.2806,18.292170000000002,192328.09,成都银行
18.488860000000003,18.616130000000002,18.13019,18.35002,170604.61,成都银行
18.1649,19.29876,18.083910000000003,19.14835,278299.0,成都银行
18.89381,19.14835,18.6277,18.75497,167796.2,成都银行
18.76654,18.90538,18.33845,18.77811,171872.9,成都银行
18.650840000000002,18.83596,17.817800000000002,17.933500000000002,307037.69,成都银行
17.85251,18.55828,17.85251,18.11862,214017.22,成都银行
18.02606,19.29876,18.02606,18.8591,392589.15,成都银行
18.69712,19.0905,18.31531,18.373160000000002,315422.94,成都银行
18.50043,18.650840000000002,17.933500000000002,18.11862,262390.42,成都银行
17.85251,18.6277,17.609540000000003,18.3963,269641.36,成都银行
19.00951,19.7847,18.80125,19.76156,358194.17,成都银行
19.69214,20.14337,19.00951,19.42603,416706.45,成都银行
19.37975,20.23593,19.22934,20.08552,308265.05,成都银行
19.84255,20.4789,19.50702,19.9004,217094.2,成都银行
19.79627,19.87726,18.373160000000002,18.997940000000003,380107.32,成都银行
18.69712,19.49545,18.54671,19.36818,292872.48,成都银行
